TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX002071,AC00158,474.11,2023-06-26 12:29:00,Transfer,Chicago,D000378,77.92.193.22,M051,Branch,65,Retired,143,1,12569.9,2024-11-04 08:09:33
TX002072,AC00033,694.42,2023-05-22 12:34:00,Transfer,Miami,D000195,51.250.122.123,M045,Online,44,Doctor,136,2,25927.87,2024-11-04 08:07:31
TX002073,AC00492,272.82,2023-10-16 21:47:00,Transfer,San Francisco,D000402,51.250.46.149,M044,Online,25,Engineer,110,4,6045.46,2024-11-04 08:07:46
TX002074,AC00228,408.11,2023-02-27 16:37:00,Payment,New York,D000490,92.180.81.50,M074,ATM,23,Freelancer,87,1,1928.61,2024-11-04 08:11:41
TX002075,AC00058,27.1,2023-12-28 09:42:00,Debit,Los Angeles,D000644,96.24.89.146,M083,ATM,23,Freelancer,69,1,2535.19,2024-11-04 08:06:53
TX002076,AC00427,867.4,2023-01-09 13:39:00,Debit,Dallas,D000443,81.67.222.238,M009,Online,26,Freelancer,69,2,6539.51,2024-11-04 08:10:53
TX002077,AC00236,5307.76,2023-01-11 12:28:00,Transfer,New York,D000289,111.226.226.202,M098,Branch,51,Engineer,106,1,16172.95,2024-11-04 08:10:08
TX002078,AC00144,445.59,2023-05-29 18:22:00,Transfer,Los Angeles,D000608,113.137.153.101,M001,Online,45,Doctor,138,1,25538.35,2024-11-04 08:11:30
TX002079,AC00256,143.38,2023-04-24 18:41:00,Credit,Seattle,D000410,116.43.88.219,M064,Branch,37,Unemployed,45,1,37.83,2024-11-04 08:07:31
TX002080,AC00054,240.73,2023-10-09 09:41:00,Debit,Miami,D000165,44.67.137.125,M085,Branch,52,Retired,173,1,7554.32,2024-11-04 08:08:51
TX002081,AC00492,83.73,2023-05-30 18:54:00,Credit,Los Angeles,D000451,184.185.209.72,M021,ATM,18,Engineer,55,1,9737.15,2024-11-04 08:06:40
TX002082,AC00498,91.43,2023-12-11 08:02:00,Debit,New York,D000047,217.82.46.37,M082,Branch,21,Engineer,35,1,8908.3,2024-11-04 08:07:08
TX002083,AC00005,233.7,2023-11-30 17:25:00,Credit,New York,D000144,32.169.88.41,M010,ATM,48,Doctor,157,1,25630.02,2024-11-04 08:12:11
TX002084,AC00204,683.35,2023-12-07 09:13:00,Transfer,Los Angeles,D000280,19.20.13.234,M068,Online,27,Freelancer,44,1,5438.3,2024-11-04 08:08:35
TX002085,AC00428,699.84,2023-02-23 10:18:00,Transfer,Dallas,D000204,135.73.131.111,M005,Online,55,Doctor,104,2,20533.41,2024-11-04 08:07:14
TX002086,AC00019,376.28,2023-02-08 19:20:00,Debit,Chicago,D000665,149.84.108.18,M046,Online,42,Doctor,135,1,4279.74,2024-11-04 08:10:03
TX002087,AC00029,735.76,2023-12-04 11:59:00,Credit,Phoenix,D000227,71.93.189.160,M068,Online,39,Engineer,73,2,9460.78,2024-11-04 08:08:01
TX002088,AC00449,12.22,2023-04-10 23:20:00,Debit,Dallas,D000005,193.190.29.63,M031,ATM,22,Student,148,1,159.03,2024-11-04 08:08:58
TX002089,AC00213,317.56,2023-02-17 08:08:00,Debit,Chicago,D000139,136.172.149.77,M100,Online,59,Retired,104,1,8030.48,2024-11-04 08:12:12
TX002090,AC00076,526.28,2023-07-04 12:12:00,Transfer,Los Angeles,D000565,221.169.49.152,M002,Online,45,Doctor,264,3,9285.68,2024-11-04 08:07:45
TX002091,AC00442,229.27,2023-11-27 17:40:00,Payment,Houston,D000530,68.254.244.208,M014,ATM,64,Retired,225,1,10722.39,2024-11-04 08:10:11
TX002092,AC00228,103.85,2023-05-05 00:57:00,Debit,Dallas,D000203,209.214.250.164,M042,Branch,37,Unemployed,211,1,809.16,2024-11-04 08:07:41
TX002093,AC00081,132.88,2023-05-22 08:52:00,Transfer,San Francisco,D000698,189.20.224.220,M016,Online,39,Engineer,255,1,6397.27,2024-11-04 08:08:19
TX002094,AC00072,517.66,2023-05-22 02:43:00,Payment,New York,D000428,197.187.216.106,M020,Online,46,Doctor,146,1,9432.35,2024-11-04 08:08:07
TX002095,AC00261,494.18,2023-02-17 23:45:00,Transfer,Las Vegas,D000353,77.92.193.22,M001,Online,34,Engineer,32,1,16535.32,2024-11-04 08:07:09
TX002096,AC00082,37.04,2023-09-28 17:36:00,Debit,Miami,D000281,48.31.196.24,M075,ATM,60,Retired,176,2,7839.7,2024-11-04 08:09:11
TX002097,AC00334,39.56,2023-05-15 11:37:00,Payment,Dallas,D000687,3.11.254.2,M001,Online,34,Student,224,1,3360.31,2024-11-04 08:09:42
TX002098,AC00251,20.64,2023-06-21 08:44:00,Debit,New York,D000292,131.41.45.13,M009,ATM,19,Student,165,1,1953.81,2024-11-04 08:07:24
TX002099,AC00481,418.09,2023-07-27 06:44:00,Debit,Houston,D000111,41.82.55.163,M005,Online,62,Retired,125,1,4809.13,2024-11-04 08:06:44
TX002100,AC00239,54.21,2023-08-11 13:23:00,Debit,Dallas,D000170,172.111.76.65,M070,Online,43,Doctor,10,1,2204.77,2024-11-04 08:09:58
TX002101,AC00394,293.81,2023-09-22 22:37:00,Credit,Chicago,D000504,216.79.134.201,M025,Branch,40,Freelancer,31,1,8766.69,2024-11-04 08:08:00
TX002102,AC00374,228.69,2023-03-13 16:45:00,Debit,Houston,D000105,21.97.154.92,M066,Online,42,Doctor,83,1,14521.88,2024-11-04 08:06:44
TX002103,AC00054,685.97,2023-11-29 11:10:00,Debit,New York,D000392,210.98.198.143,M069,Online,40,Engineer,127,1,12680.34,2024-11-04 08:07:00
TX002104,AC00281,14.12,2023-11-09 13:28:00,Debit,Los Angeles,D000690,71.93.189.160,M019,Online,23,Student,101,1,1155.65,2024-11-04 08:10:55
TX002105,AC00140,340.58,2023-04-17 23:44:00,Transfer,Los Angeles,D000539,46.150.175.171,M099,Online,60,Retired,32,3,6728.34,2024-11-04 08:11:22
TX002106,AC00058,15.37,2023-05-10 13:43:00,Payment,Seattle,D000032,197.187.216.106,M075,Online,40,Engineer,102,1,16454.81,2024-11-04 08:11:17
TX002107,AC00066,665.01,2023-02-20 22:47:00,Debit,Los Angeles,D000593,21.122.39.207,M007,Online,80,Retired,39,1,5100.8,2024-11-04 08:10:31
TX002108,AC00190,236.69,2023-08-30 01:37:00,Payment,Houston,D000029,147.227.81.224,M060,Online,23,Freelancer,68,1,9366.71,2024-11-04 08:06:23
TX002109,AC00452,142.72,2023-01-03 16:40:00,Payment,Las Vegas,D000550,64.15.0.66,M016,Online,35,Engineer,48,1,17881.74,2024-11-04 08:10:09
TX002110,AC00099,80.81,2023-08-28 15:16:00,Transfer,New York,D000380,205.69.66.135,M008,ATM,35,Unemployed,96,3,836.79,2024-11-04 08:12:09
TX002111,AC00126,783.95,2023-01-02 16:51:00,Debit,Houston,D000299,24.129.74.189,M068,ATM,37,Engineer,34,1,14705.13,2024-11-04 08:08:09
TX002112,AC00021,579.87,2023-05-02 14:47:00,Transfer,Phoenix,D000196,8.136.178.116,M053,ATM,18,Engineer,244,1,4736.12,2024-11-04 08:06:39
TX002113,AC00353,234.81,2023-05-22 04:25:00,Payment,Dallas,D000133,141.241.241.128,M016,ATM,34,Engineer,38,1,7153.57,2024-11-04 08:09:59
TX002114,AC00482,638.29,2023-03-14 07:25:00,Transfer,Miami,D000669,190.92.63.219,M048,Online,35,Freelancer,52,2,5256.71,2024-11-04 08:11:39
TX002115,AC00427,133.18,2023-11-24 21:11:00,Debit,Las Vegas,D000294,147.125.143.41,M064,Online,18,Student,107,2,1869.68,2024-11-04 08:06:24
TX002116,AC00430,780.67,2023-03-23 09:17:00,Credit,New York,D000055,28.149.72.129,M042,Online,35,Engineer,199,2,16254.57,2024-11-04 08:11:54
TX002117,AC00043,923.86,2023-10-18 23:08:00,Transfer,Seattle,D000395,214.32.109.197,M089,Online,43,Doctor,42,1,29323.79,2024-11-04 08:10:21
TX002118,AC00186,2521.15,2023-12-18 16:02:00,Credit,New York,D000576,40.244.94.218,M004,Online,24,Student,293,1,1377.77,2024-11-04 08:09:57
TX002119,AC00248,781.96,2023-11-27 12:09:00,Debit,Phoenix,D000243,112.66.191.48,M001,Online,50,Engineer,64,1,12277.52,2024-11-04 08:07:44
TX002120,AC00069,905.09,2023-12-25 21:42:00,Debit,Los Angeles,D000447,210.98.198.143,M097,ATM,34,Freelancer,156,1,1404.07,2024-11-04 08:07:14
TX002121,AC00002,67.2,2023-01-10 18:01:00,Transfer,Seattle,D000594,113.137.153.101,M022,Branch,66,Retired,187,1,13645.4,2024-11-04 08:10:10
TX002122,AC00090,692.28,2023-08-31 12:07:00,Payment,Las Vegas,D000614,85.240.254.83,M025,Online,58,Doctor,130,1,6508.99,2024-11-04 08:07:38
TX002123,AC00210,79.2,2023-09-11 05:51:00,Debit,Phoenix,D000244,10.144.131.89,M015,ATM,44,Unemployed,35,1,450.66,2024-11-04 08:08:37
TX002124,AC00014,640.72,2023-12-07 19:42:00,Payment,Los Angeles,D000494,150.231.20.169,M022,Branch,56,Doctor,197,1,23824.6,2024-11-04 08:10:12
TX002125,AC00039,22.73,2023-01-03 17:17:00,Debit,Chicago,D000443,202.194.199.70,M037,ATM,24,Unemployed,75,1,696.81,2024-11-04 08:07:37
TX002126,AC00021,103.36,2023-05-05 18:51:00,Transfer,Miami,D000430,188.205.152.176,M038,Online,19,Student,73,1,171.37,2024-11-04 08:07:20
TX002127,AC00242,15.52,2023-10-16 17:38:00,Transfer,Phoenix,D000667,141.201.46.191,M034,Online,23,Student,68,1,1537.52,2024-11-04 08:06:59
TX002128,AC00413,500.72,2023-12-29 09:30:00,Transfer,New York,D000432,112.196.12.19,M084,Online,28,Engineer,73,1,15251.9,2024-11-04 08:07:52
TX002129,AC00082,617.05,2023-02-17 19:13:00,Payment,Seattle,D000579,99.205.173.118,M097,Online,29,Freelancer,48,4,12812.84,2024-11-04 08:11:08
TX002130,AC00304,722.54,2023-08-02 00:38:00,Debit,Dallas,D000585,97.4.209.133,M006,ATM,25,Doctor,108,1,22232.83,2024-11-04 08:11:47
TX002131,AC00098,149.95,2023-01-05 09:32:00,Payment,Los Angeles,D000606,161.168.126.136,M016,Online,35,Engineer,114,2,11555.36,2024-11-04 08:08:16
TX002132,AC00372,295.97,2023-10-16 04:28:00,Debit,San Francisco,D000095,110.64.1.201,M004,Online,46,Engineer,102,1,9851.53,2024-11-04 08:08:19
TX002133,AC00274,637.05,2023-06-14 07:43:00,Transfer,Houston,D000321,3.11.254.2,M053,ATM,44,Doctor,89,1,19839.75,2024-11-04 08:11:00
TX002134,AC00080,1097.15,2023-07-10 13:59:00,Transfer,Houston,D000187,163.58.140.206,M010,ATM,42,Doctor,61,1,27460.64,2024-11-04 08:12:13
TX002135,AC00064,195.6,2023-07-10 03:32:00,Transfer,Los Angeles,D000043,161.195.172.148,M057,Online,23,Student,51,1,2229.21,2024-11-04 08:09:10
TX002136,AC00241,958.1,2023-09-21 08:34:00,Debit,Miami,D000614,111.226.226.202,M015,ATM,35,Freelancer,23,1,9242.31,2024-11-04 08:07:52
TX002137,AC00055,505.92,2023-01-19 09:01:00,Payment,Phoenix,D000383,193.221.15.59,M018,Online,39,Engineer,52,5,15258.27,2024-11-04 08:10:02
TX002138,AC00215,271.71,2023-12-25 15:34:00,Debit,Chicago,D000690,45.241.13.208,M074,Online,23,Student,170,1,2271.03,2024-11-04 08:10:47
TX002139,AC00037,363.42,2023-12-25 12:31:00,Debit,Miami,D000053,136.250.159.93,M066,Online,35,Engineer,161,2,3362.88,2024-11-04 08:07:11
TX002140,AC00325,398.06,2023-02-13 12:35:00,Transfer,Las Vegas,D000074,182.84.41.229,M072,ATM,69,Retired,73,1,13822.83,2024-11-04 08:11:13
TX002141,AC00394,13.92,2023-11-23 17:45:00,Credit,Las Vegas,D000046,51.250.46.149,M026,Branch,65,Retired,40,1,5637.14,2024-11-04 08:06:37
TX002142,AC00164,649.37,2023-03-07 12:54:00,Transfer,New York,D000369,197.23.128.119,M096,Online,55,Doctor,124,1,17669.49,2024-11-04 08:11:40
TX002143,AC00096,61.84,2023-06-01 10:49:00,Debit,Dallas,D000142,143.212.47.226,M004,Online,18,Student,38,2,1701.36,2024-11-04 08:11:40
TX002144,AC00402,701.69,2023-08-07 22:22:00,Debit,Houston,D000172,218.83.2.94,M090,Online,43,Engineer,148,1,10401.33,2024-11-04 08:09:47
TX002145,AC00077,16.71,2023-04-04 00:04:00,Transfer,Los Angeles,D000540,214.67.148.245,M026,Online,42,Doctor,17,1,30172.2,2024-11-04 08:06:58
TX002146,AC00116,278.32,2023-03-08 10:46:00,Credit,Los Angeles,D000479,23.92.205.75,M062,Online,67,Retired,276,1,10741.81,2024-11-04 08:09:14
TX002147,AC00145,1252.05,2023-05-15 15:15:00,Debit,Houston,D000236,101.90.40.193,M023,Online,45,Doctor,127,1,16404.07,2024-11-04 08:11:10
TX002148,AC00457,748.14,2023-05-04 17:39:00,Transfer,Dallas,D000672,49.172.82.247,M047,Branch,36,Doctor,71,1,20746.91,2024-11-04 08:08:10
TX002149,AC00021,364.3,2023-12-08 18:23:00,Credit,Chicago,D000198,134.140.85.231,M075,ATM,50,Doctor,290,1,16867.18,2024-11-04 08:08:49
TX002150,AC00110,425.77,2023-02-28 04:52:00,Transfer,Phoenix,D000282,35.67.21.23,M054,Online,51,Retired,107,3,7909.73,2024-11-04 08:08:33
TX002151,AC00284,38.93,2023-06-12 16:57:00,Credit,New York,D000413,66.23.166.248,M087,Online,29,Engineer,142,1,12332.38,2024-11-04 08:07:40
TX002152,AC00012,28.28,2023-08-07 16:39:00,Transfer,Houston,D000210,176.96.83.253,M027,Online,49,Engineer,95,1,13043.46,2024-11-04 08:07:13
TX002153,AC00065,76.93,2023-12-28 08:27:00,Transfer,Seattle,D000171,93.52.44.101,M050,Online,21,Student,69,1,2266.22,2024-11-04 08:08:28
TX002154,AC00439,122.98,2023-08-28 07:24:00,Transfer,Phoenix,D000582,82.51.236.134,M025,Branch,77,Retired,53,1,14837.67,2024-11-04 08:08:06
TX002155,AC00157,474.26,2023-09-12 17:06:00,Debit,Los Angeles,D000142,221.169.49.152,M087,Branch,40,Engineer,277,1,5527.51,2024-11-04 08:11:54
TX002156,AC00013,272.54,2023-08-28 09:37:00,Transfer,Houston,D000519,214.67.148.245,M052,Online,22,Engineer,212,3,5734.43,2024-11-04 08:08:14
TX002157,AC00355,231.89,2023-10-10 00:06:00,Transfer,Los Angeles,D000243,132.127.5.187,M063,Online,30,Engineer,238,2,10034.24,2024-11-04 08:10:12
TX002158,AC00155,110.42,2024-01-01 09:54:00,Transfer,Chicago,D000604,214.247.164.80,M028,Branch,18,Engineer,133,1,11686.18,2024-11-04 08:06:23
TX002159,AC00105,98.64,2023-08-25 03:50:00,Debit,Phoenix,D000541,49.31.186.82,M091,Online,30,Doctor,14,1,10609.62,2024-11-04 08:08:03
TX002160,AC00216,166.41,2023-02-16 09:21:00,Payment,Phoenix,D000207,113.137.153.101,M097,ATM,23,Student,132,1,1848.35,2024-11-04 08:11:42
TX002161,AC00297,265.97,2023-08-10 10:21:00,Transfer,Los Angeles,D000499,112.56.160.202,M074,Online,21,Student,28,1,1678.06,2024-11-04 08:08:34
TX002162,AC00139,73.21,2023-02-23 09:26:00,Debit,Dallas,D000531,55.139.104.163,M004,ATM,28,Student,58,1,948.81,2024-11-04 08:11:00
TX002163,AC00205,758.37,2023-12-12 21:56:00,Credit,Miami,D000210,42.219.228.159,M029,ATM,39,Doctor,33,1,7227.32,2024-11-04 08:09:28
TX002164,AC00148,5517.07,2023-06-09 09:32:00,Payment,Chicago,D000513,54.252.249.33,M081,Branch,60,Retired,69,1,18477.74,2024-11-04 08:10:45
TX002165,AC00064,553.13,2023-03-22 12:44:00,Debit,Houston,D000515,3.77.114.6,M080,ATM,31,Doctor,137,1,22601.94,2024-11-04 08:10:41
TX002166,AC00344,110.41,2023-04-10 22:31:00,Payment,Miami,D000310,57.141.198.111,M084,Online,18,Unemployed,241,1,232.09,2024-11-04 08:10:05
TX002167,AC00448,0.08,2023-03-23 20:38:00,Transfer,Miami,D000328,203.245.215.62,M073,ATM,22,Student,150,1,1222.23,2024-11-04 08:12:21
TX002168,AC00446,425.86,2023-01-23 10:31:00,Transfer,Houston,D000390,51.250.46.149,M066,Branch,41,Engineer,167,1,19775.29,2024-11-04 08:08:44
TX002169,AC00460,176.83,2023-07-17 10:00:00,Debit,Houston,D000339,145.179.219.57,M013,Online,18,Student,25,1,1294.91,2024-11-04 08:06:52
TX002170,AC00020,404.17,2023-10-16 14:09:00,Debit,New York,D000201,159.37.30.154,M034,Online,40,Engineer,140,1,7610.1,2024-11-04 08:07:20
TX002171,AC00202,191.92,2023-07-18 20:44:00,Payment,San Francisco,D000398,177.172.184.163,M030,Online,24,Student,108,1,1728.38,2024-11-04 08:12:17
TX002172,AC00458,616.04,2023-03-27 00:03:00,Debit,Houston,D000320,211.42.9.0,M071,Online,31,Engineer,80,5,9534.31,2024-11-04 08:07:49
TX002173,AC00139,440.67,2023-11-20 11:28:00,Transfer,New York,D000448,96.162.11.85,M069,Online,45,Engineer,145,1,19957.5,2024-11-04 08:09:26
TX002174,AC00210,148.62,2023-12-11 19:06:00,Debit,Phoenix,D000608,211.97.88.141,M068,ATM,73,Retired,97,1,11927.09,2024-11-04 08:12:01
TX002175,AC00399,380.22,2023-01-04 11:37:00,Debit,Seattle,D000269,165.35.58.173,M093,Online,34,Engineer,135,1,17320.44,2024-11-04 08:07:28
TX002176,AC00267,123.65,2023-12-06 16:05:00,Debit,Seattle,D000418,83.80.89.29,M078,Branch,73,Retired,151,1,6945.08,2024-11-04 08:08:09
TX002177,AC00414,773.1,2023-11-29 16:52:00,Credit,Chicago,D000630,62.152.134.92,M085,Online,56,Engineer,234,1,6430.01,2024-11-04 08:08:11
TX002178,AC00272,120.55,2023-12-18 08:10:00,Payment,New York,D000174,172.111.76.65,M086,Online,18,Student,191,1,2142.52,2024-11-04 08:09:08
TX002179,AC00220,69.77,2023-04-11 12:54:00,Debit,Houston,D000449,158.135.64.240,M068,Online,30,Student,117,1,1008.46,2024-11-04 08:07:27
TX002180,AC00276,1229.66,2023-03-31 14:08:00,Debit,New York,D000584,163.69.89.200,M066,Online,39,Doctor,55,1,28778.29,2024-11-04 08:08:36
TX002181,AC00084,26.26,2023-10-23 16:29:00,Debit,Seattle,D000553,143.212.47.226,M060,Online,25,Engineer,138,1,15377.23,2024-11-04 08:11:11
TX002182,AC00189,580.92,2023-06-06 18:21:00,Credit,Los Angeles,D000167,144.228.168.6,M009,Online,40,Engineer,63,3,16162.02,2024-11-04 08:09:17
TX002183,AC00209,81.34,2023-09-25 17:57:00,Credit,Los Angeles,D000346,145.76.10.8,M100,Online,32,Engineer,60,1,12978.77,2024-11-04 08:11:01
TX002184,AC00324,168.49,2023-09-13 02:38:00,Payment,Chicago,D000652,47.167.178.158,M018,ATM,30,Engineer,27,1,6134.03,2024-11-04 08:07:29
TX002185,AC00159,7567.86,2023-02-17 16:08:00,Credit,Chicago,D000599,42.219.228.159,M062,ATM,18,Student,56,1,386.59,2024-11-04 08:10:49
TX002186,AC00497,91.74,2023-06-12 13:54:00,Credit,San Francisco,D000171,93.115.61.201,M022,Online,33,Freelancer,152,1,9685.6,2024-11-04 08:10:26
TX002187,AC00257,120.57,2023-04-11 14:37:00,Debit,Houston,D000678,210.228.226.64,M080,ATM,21,Freelancer,26,1,8536.58,2024-11-04 08:07:06
TX002188,AC00353,319.34,2023-04-03 11:50:00,Payment,New York,D000017,104.155.121.252,M044,ATM,52,Retired,53,1,4364.34,2024-11-04 08:08:41
TX002189,AC00115,451.72,2023-01-23 16:45:00,Debit,Los Angeles,D000185,218.54.207.160,M014,Online,65,Retired,157,3,9978.98,2024-11-04 08:08:58
TX002190,AC00478,3026.59,2023-01-16 16:32:00,Debit,Houston,D000031,40.45.69.120,M005,Branch,26,Student,61,1,2651.81,2024-11-04 08:10:42
TX002191,AC00497,56.2,2023-04-24 14:25:00,Transfer,New York,D000396,80.75.92.66,M035,Branch,34,Engineer,58,1,9022.48,2024-11-04 08:10:28
TX002192,AC00131,17.1,2023-11-07 19:15:00,Credit,Miami,D000073,190.164.160.79,M086,Online,26,Freelancer,137,1,11389.68,2024-11-04 08:08:02
TX002193,AC00059,50.84,2023-09-25 07:08:00,Credit,Miami,D000551,70.130.169.235,M013,Online,25,Student,87,1,725.1,2024-11-04 08:12:04
TX002194,AC00101,461.64,2023-02-13 10:22:00,Credit,Las Vegas,D000091,147.125.143.41,M010,Online,37,Doctor,275,1,19953.24,2024-11-04 08:07:25
TX002195,AC00418,654.58,2023-10-16 13:14:00,Transfer,Seattle,D000008,51.196.87.214,M037,Online,38,Engineer,139,2,8860.19,2024-11-04 08:10:42
TX002196,AC00384,265.05,2023-12-04 22:18:00,Debit,Dallas,D000407,62.27.235.199,M099,ATM,50,Doctor,90,1,22111.61,2024-11-04 08:06:52
TX002197,AC00496,958.32,2023-01-16 06:41:00,Transfer,Seattle,D000686,56.116.189.0,M046,Online,40,Doctor,26,2,5565.43,2024-11-04 08:08:38
TX002198,AC00145,226.01,2023-01-02 10:15:00,Transfer,Los Angeles,D000196,147.227.81.224,M027,ATM,68,Retired,56,1,8376.39,2024-11-04 08:06:54
TX002199,AC00131,970.11,2023-10-16 21:24:00,Credit,New York,D000421,37.213.85.222,M030,ATM,57,Doctor,105,1,21082.06,2024-11-04 08:07:16
TX002200,AC00224,667.46,2023-09-26 20:34:00,Credit,Los Angeles,D000698,27.93.195.98,M088,ATM,40,Doctor,173,1,1363.31,2024-11-04 08:11:29
TX002201,AC00219,77.59,2023-09-18 19:50:00,Debit,Dallas,D000362,195.226.203.234,M094,ATM,39,Unemployed,141,1,99.07,2024-11-04 08:06:27
TX002202,AC00385,400.38,2023-12-11 10:12:00,Transfer,Seattle,D000490,68.254.244.208,M075,Online,35,Engineer,84,1,14644.55,2024-11-04 08:08:41
TX002203,AC00133,870.54,2023-02-27 19:45:00,Credit,Dallas,D000575,211.45.75.44,M079,Online,31,Doctor,31,1,8435.36,2024-11-04 08:09:41
TX002204,AC00056,415.95,2023-06-27 13:06:00,Debit,New York,D000638,81.222.37.186,M068,ATM,40,Engineer,240,1,9852.82,2024-11-04 08:11:10
TX002205,AC00358,124.42,2023-10-06 15:33:00,Credit,Seattle,D000164,65.124.242.67,M038,Online,18,Student,284,1,1892.08,2024-11-04 08:06:24
TX002206,AC00419,473.69,2023-03-01 09:57:00,Payment,Chicago,D000250,191.91.45.159,M017,Online,33,Freelancer,103,4,5475.62,2024-11-04 08:10:51
TX002207,AC00464,87.98,2023-12-20 16:13:00,Credit,New York,D000300,197.162.55.147,M082,Branch,40,Engineer,43,1,10676.0,2024-11-04 08:08:53
TX002208,AC00430,286.99,2023-08-28 10:22:00,Payment,Chicago,D000277,145.246.171.225,M070,ATM,66,Retired,164,1,3230.23,2024-11-04 08:09:21
TX002209,AC00071,330.09,2023-07-24 10:22:00,Debit,New York,D000513,109.211.212.135,M038,Online,47,Engineer,78,1,8990.03,2024-11-04 08:11:15
TX002210,AC00404,399.17,2023-04-25 15:16:00,Debit,Houston,D000586,112.196.12.19,M050,ATM,26,Freelancer,170,1,10313.31,2024-11-04 08:10:26
TX002211,AC00349,270.58,2023-11-15 09:12:00,Debit,Chicago,D000555,122.30.82.244,M064,ATM,65,Retired,93,1,9317.48,2024-11-04 08:09:21
TX002212,AC00235,250.32,2023-01-02 09:57:00,Credit,Houston,D000676,162.207.77.170,M026,Online,62,Retired,41,3,17449.47,2024-11-04 08:09:44
TX002213,AC00228,190.96,2023-12-04 11:26:00,Debit,Miami,D000338,105.87.212.115,M063,Online,25,Engineer,37,1,4207.75,2024-11-04 08:07:18
TX002214,AC00024,49.88,2023-08-10 17:01:00,Debit,Dallas,D000239,32.71.250.58,M025,Branch,18,Unemployed,81,1,440.03,2024-11-04 08:07:23
TX002215,AC00330,1.65,2023-06-08 09:36:00,Payment,Las Vegas,D000244,158.129.49.240,M056,Online,24,Student,109,1,1702.55,2024-11-04 08:11:56
TX002216,AC00290,535.04,2023-11-06 17:29:00,Transfer,Chicago,D000356,166.41.54.117,M016,Online,23,Engineer,199,1,24975.48,2024-11-04 08:11:26
TX002217,AC00042,53.92,2023-02-21 16:03:00,Transfer,San Francisco,D000395,49.29.37.185,M001,Online,60,Retired,52,1,12222.85,2024-11-04 08:08:38
TX002218,AC00203,122.67,2023-12-15 16:29:00,Debit,Dallas,D000652,89.18.54.235,M053,ATM,34,Engineer,67,5,14013.96,2024-11-04 08:07:16
TX002219,AC00248,6966.59,2023-09-25 12:02:00,Debit,New York,D000249,179.43.245.131,M037,Online,34,Freelancer,23,1,9674.0,2024-11-04 08:09:15
TX002220,AC00140,818.94,2023-10-23 17:57:00,Debit,Houston,D000164,38.166.40.246,M057,Online,29,Engineer,176,4,19360.07,2024-11-04 08:12:18
TX002221,AC00095,181.73,2023-02-27 01:13:00,Transfer,Los Angeles,D000281,113.201.172.36,M095,Online,19,Student,118,1,1224.53,2024-11-04 08:08:17
TX002222,AC00225,584.93,2023-02-06 10:10:00,Payment,New York,D000092,62.27.235.199,M080,Branch,40,Doctor,140,1,28673.54,2024-11-04 08:06:37
TX002223,AC00445,82.67,2023-02-28 16:39:00,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,42,Engineer,30,1,6421.97,2024-11-04 08:07:02
TX002224,AC00385,178.04,2023-06-07 23:22:00,Debit,Dallas,D000512,47.82.77.181,M054,ATM,26,Engineer,152,1,19593.57,2024-11-04 08:07:19
TX002225,AC00143,923.16,2023-08-18 00:40:00,Credit,New York,D000469,100.198.165.4,M029,Branch,31,Engineer,142,1,10017.63,2024-11-04 08:11:13
TX002226,AC00448,693.55,2023-11-28 13:47:00,Debit,San Francisco,D000391,73.156.208.26,M079,Online,47,Doctor,97,1,18109.2,2024-11-04 08:07:03
TX002227,AC00273,289.46,2023-12-04 21:31:00,Debit,Dallas,D000481,49.20.211.229,M073,Branch,32,Engineer,78,1,14651.37,2024-11-04 08:07:38
TX002228,AC00291,96.4,2023-09-13 19:02:00,Transfer,Dallas,D000159,197.162.55.147,M020,Branch,21,Student,180,1,1985.97,2024-11-04 08:11:45
TX002229,AC00337,25.54,2023-06-05 02:41:00,Transfer,Los Angeles,D000149,81.222.37.186,M088,Branch,49,Engineer,97,1,16958.75,2024-11-04 08:08:12
TX002230,AC00332,485.72,2023-02-27 13:00:00,Debit,Dallas,D000419,151.247.130.190,M050,Online,52,Engineer,116,2,19554.72,2024-11-04 08:08:43
TX002231,AC00040,80.79,2023-01-05 00:08:00,Debit,Los Angeles,D000315,149.46.124.220,M060,ATM,24,Student,116,1,533.9,2024-11-04 08:09:36
TX002232,AC00089,277.38,2023-07-03 18:47:00,Payment,Miami,D000564,101.223.82.253,M034,ATM,26,Engineer,48,1,11768.1,2024-11-04 08:08:55
TX002233,AC00231,576.59,2023-12-18 10:08:00,Debit,New York,D000039,43.98.242.106,M042,Branch,38,Freelancer,115,1,9541.67,2024-11-04 08:06:51
TX002234,AC00277,449.52,2023-02-13 17:59:00,Debit,New York,D000217,152.140.239.181,M029,Online,72,Retired,296,3,4352.79,2024-11-04 08:10:00
TX002235,AC00465,117.04,2023-10-18 21:11:00,Debit,Phoenix,D000383,77.7.223.184,M015,ATM,22,Student,276,1,2804.58,2024-11-04 08:09:51
TX002236,AC00205,123.63,2023-03-29 22:00:00,Debit,Chicago,D000419,47.167.178.158,M037,Online,18,Student,172,1,3607.9,2024-11-04 08:12:07
